frame,class,x,y,conf
0,index_finger,1745.8359375,1556.62548828125,0.7545120716094971
0,thumb,1997.6904907226562,1806.5537109375,0.7219739556312561
2,index_finger,1745.9921264648438,1555.8988037109375,0.741504967212677
2,thumb,1995.793212890625,1807.0576171875,0.7182851433753967
4,index_finger,1746.8472290039062,1555.73193359375,0.735487699508667
4,thumb,1997.2088623046875,1806.1798095703125,0.7311442494392395
6,index_finger,1746.5211181640625,1558.11181640625,0.7753048539161682
6,thumb,1996.3849487304688,1808.101806640625,0.7373414635658264
8,index_finger,1746.1588745117188,1566.6373291015625,0.7791747450828552
8,thumb,1996.3054809570312,1813.1369018554688,0.7258749008178711
10,index_finger,1743.8499755859375,1577.5711669921875,0.7890217900276184
10,thumb,1998.068603515625,1815.75146484375,0.7160423398017883
12,index_finger,1742.9588012695312,1593.2684326171875,0.7912560701370239
12,thumb,1996.1513061523438,1825.8756713867188,0.7314436435699463
14,index_finger,1739.6788330078125,1613.4415283203125,0.7815313339233398
14,thumb,1996.0682373046875,1835.2950439453125,0.654698371887207
16,index_finger,1738.3106689453125,1630.6558227539062,0.804835319519043
16,thumb,1997.0838623046875,1847.2891845703125,0.5716701745986938
18,index_finger,1739.6022338867188,1649.6759033203125,0.7262592315673828
18,thumb,1999.9566040039062,1854.172119140625,0.6370072364807129
20,index_finger,1738.4197998046875,1663.147705078125,0.7669575214385986
20,thumb,1999.2161865234375,1864.9246215820312,0.6113482117652893
22,index_finger,1739.9560546875,1669.8197021484375,0.7562704682350159
22,thumb,1999.8965454101562,1865.3170166015625,0.62269127368927
24,index_finger,1739.5806884765625,1677.1248779296875,0.7347404956817627
24,thumb,1998.0732421875,1867.48681640625,0.6256322264671326
26,index_finger,1739.7315673828125,1690.1295166015625,0.7079854607582092
26,thumb,1997.920166015625,1868.4180908203125,0.6081855893135071
28,index_finger,1741.9669189453125,1700.09619140625,0.7624678015708923
28,thumb,1996.888916015625,1869.4381103515625,0.626228928565979
30,index_finger,1746.8220825195312,1711.4549560546875,0.6534870862960815
30,thumb,1994.54052734375,1871.8970947265625,0.6434523463249207
32,index_finger,1747.729248046875,1729.9881591796875,0.7954817414283752
32,thumb,1993.099365234375,1879.2847900390625,0.6094045639038086
34,index_finger,1754.3743286132812,1758.4916381835938,0.7866436243057251
34,thumb,1995.4976196289062,1885.7332153320312,0.5700047016143799
36,index_finger,1766.158447265625,1785.854736328125,0.7894558906555176
36,thumb,1995.5899658203125,1893.6638793945312,0.6041163206100464
38,index_finger,1773.758056640625,1804.3487548828125,0.782119631767273
38,thumb,1998.7894897460938,1899.1178588867188,0.61851567029953
40,index_finger,1758.1880493164062,1797.580078125,0.7573686838150024
40,thumb,1999.3871459960938,1903.616455078125,0.577559769153595
42,index_finger,1757.150390625,1801.3861083984375,0.7491556406021118
42,thumb,1998.501708984375,1909.1831665039062,0.480934739112854
44,index_finger,1762.2315673828125,1806.9803466796875,0.7862116098403931
44,thumb,1998.9868774414062,1912.4227294921875,0.5579358339309692
46,index_finger,1765.573974609375,1814.0972290039062,0.7971159219741821
46,thumb,2001.6727294921875,1915.9456787109375,0.5373694896697998
48,index_finger,1773.071533203125,1820.6964111328125,0.8061919808387756
48,thumb,2002.896728515625,1917.1827392578125,0.46311435103416443
50,index_finger,1774.549560546875,1823.0040893554688,0.7270066142082214
50,thumb,2001.4818115234375,1921.7193603515625,0.48336800932884216
52,index_finger,1777.6490478515625,1823.3800048828125,0.7214744687080383
52,thumb,1998.9287109375,1928.18408203125,0.43580588698387146
54,index_finger,1783.0352783203125,1838.7809448242188,0.7964549660682678
54,thumb,1993.751220703125,1935.10400390625,0.46065181493759155
56,index_finger,1781.1405029296875,1855.196044921875,0.7780282497406006
56,thumb,1998.56298828125,1940.267578125,0.5045794248580933
58,index_finger,1788.2044677734375,1869.165283203125,0.7654995322227478
60,index_finger,1800.484619140625,1875.7760009765625,0.7080379128456116
62,index_finger,1799.0357666015625,1876.502197265625,0.7184250950813293
64,index_finger,1794.109130859375,1875.2224731445312,0.7532792687416077
66,index_finger,1786.51904296875,1866.139892578125,0.7568766474723816
68,index_finger,1783.8837890625,1844.6348876953125,0.8017392158508301
68,thumb,1993.51171875,1934.8809814453125,0.4626384377479553
70,index_finger,1782.232177734375,1833.8997192382812,0.7887863516807556
70,thumb,1996.5439453125,1923.111328125,0.4801642596721649
72,index_finger,1779.6533203125,1824.58154296875,0.7814455032348633
72,thumb,1992.8203125,1921.4080810546875,0.4138471186161041
74,index_finger,1762.7286376953125,1806.7349243164062,0.7759502530097961
74,thumb,1993.4989013671875,1911.8411865234375,0.5544803738594055
76,index_finger,1750.9918212890625,1780.8951416015625,0.846863329410553
76,thumb,1995.9323120117188,1903.3681640625,0.6000880002975464
78,index_finger,1752.3856201171875,1771.5926513671875,0.8657393455505371
78,thumb,1994.2472534179688,1899.3468017578125,0.5937924385070801
80,index_finger,1748.0079345703125,1752.90087890625,0.7898470163345337
80,thumb,1989.487060546875,1892.8977661132812,0.5785053968429565
82,index_finger,1745.7703857421875,1720.9735107421875,0.7434746623039246
82,thumb,1983.87158203125,1885.156494140625,0.6630914211273193
84,index_finger,1739.3499755859375,1695.2845458984375,0.783501923084259
84,thumb,1979.02197265625,1871.4840087890625,0.5745269060134888
86,index_finger,1736.4010620117188,1666.0787963867188,0.7072916030883789
86,thumb,1979.3858642578125,1857.8675537109375,0.5813462734222412
88,index_finger,1736.6195068359375,1648.7931518554688,0.7536792159080505
88,thumb,1981.01953125,1852.010009765625,0.7124680876731873
90,index_finger,1735.9297485351562,1638.0560302734375,0.7863900065422058
90,thumb,1982.0830078125,1847.7588500976562,0.7059364318847656
92,index_finger,1735.4904174804688,1618.029541015625,0.7206472754478455
92,thumb,1979.3895263671875,1844.7388916015625,0.7000795602798462
94,thumb,1975.0587158203125,1840.548828125,0.74144047498703
94,index_finger,1739.4188232421875,1587.123779296875,0.7315458655357361
96,thumb,1970.0196533203125,1834.332763671875,0.7976016402244568
96,index_finger,1740.1007080078125,1563.5423583984375,0.7210363745689392
98,thumb,1968.475341796875,1827.439208984375,0.7395032644271851
98,index_finger,1742.5994873046875,1553.9080810546875,0.6640422344207764
100,index_finger,1742.49462890625,1558.5501708984375,0.7359329462051392
100,thumb,1972.3978271484375,1825.1239013671875,0.6901280879974365
102,index_finger,1741.7196655273438,1562.548095703125,0.7381280064582825
102,thumb,1972.570068359375,1826.4293823242188,0.6977167725563049
104,thumb,1972.5684814453125,1825.705810546875,0.7113540172576904
104,index_finger,1741.9234619140625,1542.8514404296875,0.6767575144767761
106,thumb,1972.594482421875,1822.67919921875,0.718579888343811
106,index_finger,1746.683349609375,1524.216552734375,0.6219057440757751
108,thumb,1972.771728515625,1821.65625,0.686552107334137
108,index_finger,1751.279296875,1516.9960327148438,0.6638073325157166
110,thumb,1975.1846923828125,1818.85400390625,0.6903541684150696
110,index_finger,1744.7178955078125,1522.284423828125,0.6379722356796265
112,index_finger,1746.06298828125,1537.458251953125,0.7219887375831604
112,thumb,1973.841552734375,1821.517822265625,0.7036452293395996
114,thumb,1974.1717529296875,1820.91357421875,0.7086212038993835
114,index_finger,1746.5987548828125,1524.1007080078125,0.6224090456962585
116,index_finger,1752.1871337890625,1508.763427734375,0.771215558052063
116,thumb,1975.4273071289062,1813.9139404296875,0.7044485211372375
118,index_finger,1752.9336547851562,1504.8966064453125,0.78849196434021
118,thumb,1979.0738525390625,1809.3160400390625,0.7058759927749634
120,thumb,1978.4110107421875,1810.5942993164062,0.6931613087654114
120,index_finger,1753.7347412109375,1517.023681640625,0.691292941570282
122,thumb,1978.0894165039062,1814.8612060546875,0.6788142919540405
122,index_finger,1745.7344970703125,1531.3540649414062,0.628065288066864
124,thumb,1976.1884765625,1816.365234375,0.7051752805709839
124,index_finger,1747.1495361328125,1533.4049682617188,0.6079145073890686
126,index_finger,1752.9517822265625,1512.45703125,0.6973958015441895
126,thumb,1976.4557495117188,1814.7769775390625,0.6939601302146912
128,index_finger,1752.979248046875,1500.7656860351562,0.7600579857826233
128,thumb,1980.2713012695312,1808.361328125,0.682291567325592
130,index_finger,1753.666259765625,1501.66748046875,0.7674065232276917
130,thumb,1977.4493408203125,1810.242919921875,0.6960175633430481
132,index_finger,1752.6357421875,1511.056640625,0.7523826956748962
132,thumb,1980.11328125,1810.0394287109375,0.6772083044052124
134,index_finger,1751.578857421875,1507.2930908203125,0.7621989250183105
134,thumb,1977.2942504882812,1811.115234375,0.6639922857284546
136,index_finger,1752.45849609375,1507.2567749023438,0.7649661302566528
136,thumb,1979.718505859375,1809.485595703125,0.6919383406639099
138,thumb,1975.6944580078125,1817.726806640625,0.6896001100540161
138,index_finger,1755.7371826171875,1513.992919921875,0.68263840675354
140,thumb,1975.6517333984375,1822.2015380859375,0.6818262338638306
140,index_finger,1748.6102905273438,1523.9845581054688,0.640826404094696
142,index_finger,1745.8278198242188,1537.1119995117188,0.689247727394104
142,thumb,1980.9832763671875,1828.8046875,0.6677819490432739
144,index_finger,1745.3370971679688,1538.6854248046875,0.7165016531944275
144,thumb,1981.4702758789062,1833.7408447265625,0.664280891418457
146,index_finger,1745.11865234375,1537.2952880859375,0.6829006671905518
146,thumb,1978.9537353515625,1835.8795166015625,0.675938606262207
148,thumb,1979.6331787109375,1833.4130859375,0.6820473074913025
148,index_finger,1745.196533203125,1523.6455078125,0.6216140985488892
150,index_finger,1752.2017822265625,1514.114501953125,0.6873933672904968
150,thumb,1977.277587890625,1826.3482666015625,0.6405062079429626
152,index_finger,1750.7237548828125,1514.0886840820312,0.6321308612823486
152,thumb,1977.1300048828125,1821.0682373046875,0.6286371350288391
154,thumb,1977.8514404296875,1824.6383056640625,0.6149867177009583
154,index_finger,1745.0023803710938,1525.2928466796875,0.6085090041160583
156,thumb,1980.1036376953125,1831.5479125976562,0.6513926386833191
156,index_finger,1743.7318115234375,1523.9157104492188,0.5978107452392578
158,index_finger,1752.592529296875,1513.6843872070312,0.704781174659729
158,thumb,1980.6873779296875,1831.781982421875,0.6793554425239563
160,index_finger,1750.6720581054688,1508.2941284179688,0.778235912322998
160,thumb,1981.07080078125,1832.2033081054688,0.675102174282074
162,index_finger,1753.467041015625,1514.055908203125,0.7190796136856079
162,thumb,1982.761962890625,1829.7183837890625,0.635300874710083
164,index_finger,1752.2508544921875,1516.0733642578125,0.6833142042160034
164,thumb,1983.24169921875,1831.177001953125,0.6463153958320618
